datetime_utc,open,high,low,close,volume
2024-06-07T10:00:00.000Z,71302.06000000,71313.79000000,71298.04000000,71313.79000000,9.54065000
2024-06-07T10:01:00.000Z,71313.78000000,71315.98000000,71281.83000000,71281.84000000,19.45126000
2024-06-07T10:02:00.000Z,71281.83000000,71281.84000000,71274.00000000,71274.01000000,5.06478000
2024-06-07T10:03:00.000Z,71274.01000000,71292.43000000,71274.00000000,71286.81000000,7.11538000
2024-06-07T10:04:00.000Z,71286.80000000,71286.81000000,71286.80000000,71286.81000000,8.25705000
2024-06-07T10:05:00.000Z,71286.80000000,71326.63000000,71286.09000000,71326.54000000,13.13783000
2024-06-07T10:06:00.000Z,71326.54000000,71326.54000000,71320.00000000,71326.54000000,11.94115000
2024-06-07T10:07:00.000Z,71326.54000000,71326.54000000,71326.53000000,71326.53000000,5.41553000
2024-06-07T10:08:00.000Z,71326.54000000,71348.00000000,71326.53000000,71348.00000000,12.44526000
2024-06-07T10:09:00.000Z,71348.00000000,71350.00000000,71347.99000000,71350.00000000,10.72316000
2024-06-07T10:10:00.000Z,71349.99000000,71369.88000000,71349.99000000,71369.88000000,6.02174000
2024-06-07T10:11:00.000Z,71369.87000000,71369.88000000,71332.00000000,71341.21000000,21.38368000
2024-06-07T10:12:00.000Z,71341.21000000,71341.21000000,71325.73000000,71325.74000000,5.28768000
2024-06-07T10:13:00.000Z,71325.73000000,71353.00000000,71325.73000000,71353.00000000,11.09996000
2024-06-07T10:14:00.000Z,71352.99000000,71359.04000000,71352.99000000,71359.04000000,4.26670000
2024-06-07T10:15:00.000Z,71359.03000000,71366.23000000,71359.03000000,71366.23000000,4.16738000
2024-06-07T10:16:00.000Z,71366.23000000,71366.23000000,71339.61000000,71339.62000000,26.07108000
2024-06-07T10:17:00.000Z,71339.61000000,71339.62000000,71330.51000000,71330.52000000,4.95190000
2024-06-07T10:18:00.000Z,71330.51000000,71330.52000000,71322.88000000,71322.89000000,7.70389000
2024-06-07T10:19:00.000Z,71322.89000000,71322.89000000,71276.51000000,71296.00000000,21.23912000
2024-06-07T10:20:00.000Z,71296.00000000,71304.04000000,71295.99000000,71304.04000000,7.04588000
2024-06-07T10:21:00.000Z,71304.04000000,71320.00000000,71304.04000000,71320.00000000,6.30436000
2024-06-07T10:22:00.000Z,71320.00000000,71320.00000000,71303.99000000,71304.00000000,27.69405000
2024-06-07T10:23:00.000Z,71304.00000000,71304.00000000,71287.10000000,71287.11000000,6.17847000
2024-06-07T10:24:00.000Z,71287.11000000,71287.11000000,71252.10000000,71252.11000000,8.43415000
2024-06-07T10:25:00.000Z,71252.10000000,71263.99000000,71252.10000000,71263.98000000,8.11243000
2024-06-07T10:26:00.000Z,71263.97000000,71272.15000000,71263.97000000,71272.15000000,4.55172000
2024-06-07T10:27:00.000Z,71272.14000000,71278.38000000,71272.14000000,71278.37000000,7.04902000
2024-06-07T10:28:00.000Z,71278.37000000,71278.38000000,71273.44000000,71273.44000000,5.39964000
2024-06-07T10:29:00.000Z,71273.44000000,71273.45000000,71260.73000000,71260.74000000,9.17952000
2024-06-07T10:30:00.000Z,71260.73000000,71284.05000000,71260.73000000,71284.05000000,6.54927000
2024-06-07T10:31:00.000Z,71284.05000000,71284.05000000,71281.10000000,71281.11000000,4.02369000
2024-06-07T10:32:00.000Z,71281.10000000,71281.11000000,71281.10000000,71281.11000000,1.84050000
2024-06-07T10:33:00.000Z,71281.10000000,71281.11000000,71268.00000000,71268.00000000,5.37528000
2024-06-07T10:34:00.000Z,71268.00000000,71268.00000000,71234.62000000,71234.63000000,10.80864000
2024-06-07T10:35:00.000Z,71234.63000000,71234.63000000,71223.41000000,71233.68000000,9.39051000
2024-06-07T10:36:00.000Z,71233.67000000,71233.68000000,71204.00000000,71207.83000000,11.26803000
2024-06-07T10:37:00.000Z,71207.82000000,71227.23000000,71202.40000000,71227.22000000,10.26802000
2024-06-07T10:38:00.000Z,71227.23000000,71243.23000000,71227.22000000,71242.80000000,13.02843000
